text,label
"In a nutshell, a healthy young man shipped off to Iraq, was stationed at a U.S. military base where he was exposed to a chemical agent. He was then sent home, where he was diagnosed with a rare form of cancer.",1
"Colbert even considered the needs of the lady veterans, who were neglected two times over.",0
"Colbert even considered the needs of the lady veterans, who were neglected two years ago.",1
"The governor, a longtime Trump friend and fellow Republican, dismissed the Democratic-backed measure as “a political stunt.”",0
"The governor, a longtime Trump friend and fellow Republican, dismissed the Democratic-backed measure as a “political stunt” and said he would veto it if it reached his desk.",1
"""It's beyond the point where the department and our partner agencies can really do anything about it.""",0
"""It's beyond the point where the department and our partner agencies can really do anything about it.""",1
"In reality, Zapad is occurring at the same time and in co-ordination with the Russian-Belarusian military exercise, Zapad 2017.",0
"In reality, Zapad is occurring at the same time and in co-ordination with the Vostok 2018 exercise.",1
Hamuul was as disturbed by all of this as I was.,0
Hamuul was as disturbed by all of this as I was.,1
"Further downpours are also forecast in the badly-hit north-west, with the Met Office warning of a “danger to life” from flooding.",0
Further downpours are also forecast in the badly-hit areas of the south-west.,1
"Luckily the clothespin book light clamps right on to your book so you don't have to hold it, is just as bright as a flashlight, and is powered by a single AAA battery.",0
"Luckily the clothespin book light clamps right on to your book so you don't have to hold it, is just the right size to fit in your hand, and is bright enough to read by.",1
"Blacks in particular lag far behind, with an average score of 428 out of 800.",0
"Blacks in particular lag far behind, with an average score of 428 out of 800.",1
PERTH’S new stadium has the tempting opportunity to host the Socceroos before the 2022 World Cup.,0
PERTH’S new stadium has the tempting opportunity to host the Socceroos before the end of the year.,1
"Usually, I'm of the opinion that if a girl (surfer or otherwise) is comfortable with herself and wants to pose in a bikini, then she should be able to do so without being judged.",0
"Usually, I'm of the opinion that if a girl (surfer or otherwise) is comfortable with herself and wants to pose for a picture, then she should be able to do so without being harassed.",1
"And this is also why Obama should be condemned as unfit to rule If Americans are not able to see that, they are not able to see anything.",0
"And this is also why Obama should be condemned as unfit to rule If Americans are to be safe, they must be protected from the dangers of the world.",1
Filthy breeders flirting with one another in the park.,0
Filthy breeders flirting with one another in the back of a van.,1
"that NAFTA has disproportionately benefited Mexico at the expense of the United States, and that the United States has been harmed by the trade deficit with Mexico.",0
"that NAFTA has disproportionately benefited Mexico at the expense of the United States, and that the United States has been harmed by the trade deficit with Mexico.",1
"Ramadan of sexually harassing her, raping her, and then killing her.",0
"Ramadan of sexually harassing her, raping her, and then killing her.",1
Seventeen people had a crappy day.,0
Seventeen people had a crappy day.,1
"Interpol said the notice was ""totally unconnected"" to the arrest of Meng Wanzhou, the chief financial officer of Huawei, in Canada on December 1.",0
"Interpol said the notice was ""totally unconnected"" to the arrest of the two men.",1
Clinton of sexual misconduct in liaisons with Paula Jones in 1991.,0
Clinton of sexual misconduct in liaisons with Paula Jones in 1991.,1
'I'm not a socialist' Sanders,0
'I'm not sure' if he'll run for president in 2020,1
"I didn't know then, when I was twelve, that they were staring because they'd never seen a girl with a shaved head.",0
"I didn't know then, when I was twelve, that they were staring because they'd never seen a girl with a shaved head before.",1
Sessions was rejected as a federal judicial nominee in the 1980s because of concerns about his attitudes on civil rights.,0
Sessions was rejected as a federal judicial nominee in the 1980s because of concerns about his attitudes on race.,1
"Amid the chaos, a group of protesters reached the Capitol and broke into the building.",0
"Amid the chaos, a group of protesters reached the Capitol building and began to break windows and doors.",1
"Unscathed, he phoned his father and spent the next 4 hours, cold and exhausted, leaning against a tree.",0
"Unscathed, he phoned his father and spent the next 4 hours, cold and exhausted, leaning against a tree.",1
"In the past, we've seen rad collaborations between M.I.A. and Kenzo, Thom Yorke for Rag & Bone, and Kanye West for Louis Vuitton.",0
"In the past, we've seen rad collaborations between M.I.A. and Kenzo, Thom Yorke for Rag & Bone, and Kanye West for Louis Vuitton.",1
"Shree Chauhan is the left-wing kook behind the now-famous “I’m a lesbian, and I’m not voting for Pete Buttigieg” tweet.",0
Shree Chauhan is the left-wing kook behind the now-famous “Baby It’s Cold Outside” controversy.,1
"There's no justification for the homicide of a child,"" Scrirotto said.Citizen's Council President Cheryl Gainey said she was ""shocked"" by the decision. ""I'm shocked that the jury didn't see the evidence that was presented,"" she said. ""I'm shocked that the jury didn't see the evidence that was presented.""",0
